,Open Time,Open,High,Low,Close,Volume,Name,Haiking Average
35,2021-10-15 11:00:00,59290.98000000,59537.61000000,59193.35000000,59527.99000000,1719.07491000,1H38,59387.482500000006
36,2021-10-15 12:00:00,59527.99000000,59589.15000000,59187.66000000,59270.01000000,2006.76307000,1H37,59393.7025
37,2021-10-15 13:00:00,59270.01000000,60361.50000000,59223.00000000,59962.25000000,4698.58025600,1H36,59704.19
38,2021-10-15 14:00:00,59962.26000000,60270.00000000,59620.00000000,60077.70000000,3953.41958000,1H35,59982.49
39,2021-10-15 15:00:00,60077.70000000,60116.20000000,59617.91000000,60038.36000000,2862.27740000,1H34,59962.5425
40,2021-10-15 16:00:00,60038.36000000,61533.00000000,60001.91000000,61456.49000000,7800.01930300,1H33,60757.44
41,2021-10-15 17:00:00,61456.48000000,61880.00000000,61054.64000000,61762.00000000,4728.85926700,1H32,61538.28
42,2021-10-15 18:00:00,61762.01000000,61854.34000000,61521.00000000,61649.97000000,2008.76073000,1H31,61696.83
43,2021-10-15 19:00:00,61649.97000000,61675.21000000,61225.01000000,61446.32000000,2014.14617000,1H30,61499.1275
44,2021-10-15 20:00:00,61446.33000000,62933.00000000,61140.27000000,62557.59000000,7616.53894500,1H29,62019.29749999999
45,2021-10-15 21:00:00,62557.58000000,62583.65000000,60797.01000000,61209.41000000,3757.59185000,1H28,61786.912500000006
46,2021-10-15 22:00:00,61209.42000000,61550.12000000,61205.83000000,61294.28000000,1875.22414000,1H27,61314.912500000006
47,2021-10-15 23:00:00,61294.27000000,61805.55000000,60905.20000000,61672.42000000,1958.69147000,1H26,61419.36
48,2021-10-16 00:00:00,61672.42000000,61771.65000000,61182.13000000,61448.92000000,1960.12427000,1H25,61518.78
49,2021-10-16 01:00:00,61448.92000000,61560.00000000,61200.00000000,61393.07000000,1278.05669000,1H24,61400.4975
50,2021-10-16 02:00:00,61393.07000000,61735.94000000,61120.00000000,61618.37000000,1346.24128000,1H23,61466.845
51,2021-10-16 03:00:00,61618.38000000,61742.04000000,61360.22000000,61655.99000000,1004.49667000,1H22,61594.1575
52,2021-10-16 04:00:00,61655.99000000,62178.97000000,61551.31000000,61747.64000000,1562.50432000,1H21,61783.4775
53,2021-10-16 05:00:00,61747.64000000,62378.42000000,61721.30000000,62133.82000000,1607.02426000,1H20,61995.295
54,2021-10-16 06:00:00,62133.83000000,62319.77000000,61856.00000000,61856.00000000,1178.69805000,1H19,62041.4
55,2021-10-16 07:00:00,61856.01000000,61975.29000000,61562.87000000,61733.96000000,1162.85485000,1H18,61782.0325
56,2021-10-16 08:00:00,61733.96000000,62062.55000000,61446.39000000,61529.95000000,2428.79926000,1H17,61693.21250000001
57,2021-10-16 09:00:00,61529.94000000,61650.00000000,61385.42000000,61424.73000000,1850.65794000,1H16,61497.52250000001
58,2021-10-16 10:00:00,61424.72000000,61684.98000000,61324.79000000,61536.07000000,1569.99882000,1H15,61492.64000000001
59,2021-10-16 11:00:00,61536.07000000,61762.63000000,61430.00000000,61597.26000000,1352.99948000,1H14,61581.49
60,2021-10-16 12:00:00,61597.26000000,61605.81000000,60398.73000000,60679.14000000,3799.57016000,1H13,61070.235
61,2021-10-16 13:00:00,60679.14000000,61100.00000000,60521.00000000,61017.59000000,2097.98682000,1H12,60829.432499999995
62,2021-10-16 14:00:00,61017.61000000,61270.11000000,60750.00000000,60887.55000000,1657.39951000,1H11,60981.317500000005
63,2021-10-16 15:00:00,60887.55000000,61130.00000000,60642.59000000,60941.04000000,1533.33516000,1H10,60900.295
64,2021-10-16 16:00:00,60941.04000000,61048.97000000,60515.91000000,60643.17000000,1110.38913000,1H9,60787.2725
65,2021-10-16 17:00:00,60643.17000000,60705.19000000,60150.00000000,60593.01000000,1939.75784000,1H8,60522.8425
66,2021-10-16 18:00:00,60593.00000000,61215.64000000,60512.26000000,61055.65000000,1146.72748000,1H7,60844.1375
67,2021-10-16 19:00:00,61055.65000000,61085.81000000,60808.10000000,60834.34000000,710.60376000,1H6,60945.975
68,2021-10-16 20:00:00,60834.34000000,61065.77000000,60545.95000000,61029.00000000,981.56451000,1H5,60868.765
69,2021-10-16 21:00:00,61027.39000000,61300.00000000,60668.19000000,60670.18000000,907.34879000,1H4,60916.44
70,2021-10-16 22:00:00,60670.18000000,60938.77000000,60500.00000000,60795.35000000,624.15579000,1H3,60726.075
71,2021-10-16 23:00:00,60795.34000000,61088.60000000,60701.09000000,60875.57000000,656.58612000,1H2,60865.15
72,2021-10-17 00:00:00,60875.57000000,61167.95000000,60475.76000000,60916.18000000,1575.17935000,1H1,60858.865000000005
0,2021-10-16 00:00:00,61672.42000000,61771.65000000,61186.33000000,61385.64000000,780.33989000,15M97,61504.009999999995
1,2021-10-16 00:15:00,61385.64000000,61667.53000000,61250.00000000,61548.34000000,462.89329000,15M96,61462.8775
2,2021-10-16 00:30:00,61548.33000000,61625.38000000,61182.13000000,61335.99000000,392.41081000,15M95,61422.957500000004
3,2021-10-16 00:45:00,61335.99000000,61466.51000000,61280.00000000,61448.92000000,324.48028000,15M94,61382.855
4,2021-10-16 01:00:00,61448.92000000,61560.00000000,61253.15000000,61471.61000000,382.67648000,15M93,61433.42
5,2021-10-16 01:15:00,61471.61000000,61555.98000000,61418.71000000,61538.73000000,294.86295000,15M92,61496.2575
6,2021-10-16 01:30:00,61538.73000000,61541.34000000,61235.44000000,61321.61000000,363.52721000,15M91,61409.28
7,2021-10-16 01:45:00,61321.62000000,61393.08000000,61200.00000000,61393.07000000,236.99005000,15M90,61326.942500000005
8,2021-10-16 02:00:00,61393.07000000,61393.07000000,61120.00000000,61189.99000000,348.33819000,15M89,61274.0325
9,2021-10-16 02:15:00,61189.99000000,61455.22000000,61170.63000000,61450.00000000,296.04063000,15M88,61316.46
10,2021-10-16 02:30:00,61450.00000000,61549.35000000,61375.40000000,61540.36000000,270.27796000,15M87,61478.7775
11,2021-10-16 02:45:00,61540.36000000,61735.94000000,61455.57000000,61618.37000000,431.58450000,15M86,61587.560000000005
12,2021-10-16 03:00:00,61618.38000000,61742.04000000,61542.58000000,61725.73000000,227.06959000,15M85,61657.182499999995
13,2021-10-16 03:15:00,61725.73000000,61738.46000000,61577.85000000,61645.90000000,205.37377000,15M84,61671.985
14,2021-10-16 03:30:00,61645.90000000,61687.94000000,61451.95000000,61469.55000000,286.36876000,15M83,61563.83500000001
15,2021-10-16 03:45:00,61469.55000000,61655.99000000,61360.22000000,61655.99000000,285.68455000,15M82,61535.4375
16,2021-10-16 04:00:00,61655.99000000,62114.50000000,61551.31000000,62071.65000000,553.07686000,15M81,61848.3625
17,2021-10-16 04:15:00,62071.64000000,62178.97000000,61800.00000000,61854.95000000,491.94756000,15M80,61976.39
18,2021-10-16 04:30:00,61854.95000000,61864.69000000,61627.57000000,61838.26000000,306.01840000,15M79,61796.3675
19,2021-10-16 04:45:00,61838.26000000,61873.69000000,61726.50000000,61747.64000000,211.46150000,15M78,61796.5225
20,2021-10-16 05:00:00,61747.64000000,62032.55000000,61721.30000000,62001.23000000,239.98979000,15M77,61875.67999999999
21,2021-10-16 05:15:00,62001.23000000,62378.42000000,61918.11000000,62332.47000000,701.88962000,15M76,62157.557499999995
22,2021-10-16 05:30:00,62332.47000000,62359.99000000,62155.40000000,62177.19000000,375.23952000,15M75,62256.2625
23,2021-10-16 05:45:00,62177.18000000,62257.74000000,62080.00000000,62133.82000000,289.90533000,15M74,62162.185
24,2021-10-16 06:00:00,62133.83000000,62200.00000000,62050.00000000,62187.49000000,217.24016000,15M73,62142.83
25,2021-10-16 06:15:00,62187.48000000,62319.77000000,62000.00000000,62190.55000000,415.79087000,15M72,62174.45
26,2021-10-16 06:30:00,62190.54000000,62209.79000000,62035.58000000,62044.09000000,227.03421000,15M71,62120.0
27,2021-10-16 06:45:00,62044.08000000,62100.00000000,61856.00000000,61856.00000000,318.63281000,15M70,61964.020000000004
28,2021-10-16 07:00:00,61856.01000000,61975.29000000,61797.55000000,61900.00000000,327.89453000,15M69,61882.21250000001
29,2021-10-16 07:15:00,61899.99000000,61930.14000000,61729.00000000,61832.65000000,231.71013000,15M68,61847.945
30,2021-10-16 07:30:00,61832.65000000,61880.00000000,61562.87000000,61796.55000000,368.36371000,15M67,61768.0175
31,2021-10-16 07:45:00,61796.55000000,61850.00000000,61642.90000000,61733.96000000,234.88648000,15M66,61755.8525
32,2021-10-16 08:00:00,61733.96000000,62062.55000000,61690.03000000,62040.02000000,429.77668000,15M65,61881.64
33,2021-10-16 08:15:00,62040.01000000,62041.99000000,61860.50000000,62009.36000000,343.79604000,15M64,61987.965
34,2021-10-16 08:30:00,62009.35000000,62017.74000000,61653.47000000,61702.00000000,473.65103000,15M63,61845.64
35,2021-10-16 08:45:00,61702.00000000,61738.07000000,61446.39000000,61529.95000000,1181.57551000,15M62,61604.10249999999
36,2021-10-16 09:00:00,61529.94000000,61620.00000000,61469.71000000,61552.98000000,607.03673000,15M61,61543.1575
37,2021-10-16 09:15:00,61552.99000000,61650.00000000,61539.88000000,61555.77000000,467.77007000,15M60,61574.66
38,2021-10-16 09:30:00,61555.97000000,61600.00000000,61510.84000000,61553.75000000,326.38146000,15M59,61555.14
39,2021-10-16 09:45:00,61553.75000000,61581.00000000,61385.42000000,61424.73000000,449.46968000,15M58,61486.225000000006
40,2021-10-16 10:00:00,61424.72000000,61631.11000000,61324.79000000,61625.18000000,492.90554000,15M57,61501.450000000004
41,2021-10-16 10:15:00,61625.19000000,61684.98000000,61554.43000000,61655.64000000,298.94673000,15M56,61630.06
42,2021-10-16 10:30:00,61655.64000000,61669.52000000,61493.74000000,61567.98000000,373.62228000,15M55,61596.719999999994
43,2021-10-16 10:45:00,61567.97000000,61647.80000000,61360.06000000,61536.07000000,404.52427000,15M54,61527.975000000006
44,2021-10-16 11:00:00,61536.07000000,61647.70000000,61430.00000000,61593.13000000,280.11888000,15M53,61551.725
45,2021-10-16 11:15:00,61593.13000000,61667.68000000,61563.50000000,61588.35000000,253.46564000,15M52,61603.165
46,2021-10-16 11:30:00,61588.35000000,61604.46000000,61474.91000000,61583.01000000,241.54484000,15M51,61562.6825
47,2021-10-16 11:45:00,61583.01000000,61762.63000000,61582.36000000,61597.26000000,577.87012000,15M50,61631.315
48,2021-10-16 12:00:00,61597.26000000,61605.81000000,61450.01000000,61471.85000000,415.03205000,15M49,61531.2325
49,2021-10-16 12:15:00,61471.86000000,61585.26000000,61450.00000000,61479.00000000,300.70028000,15M48,61496.53
50,2021-10-16 12:30:00,61479.01000000,61516.81000000,60922.70000000,61220.62000000,1019.38769000,15M47,61284.785
51,2021-10-16 12:45:00,61220.62000000,61284.66000000,60398.73000000,60679.14000000,2064.45014000,15M46,60895.787500000006
52,2021-10-16 13:00:00,60679.14000000,60912.71000000,60606.83000000,60820.63000000,605.72669000,15M45,60754.8275
53,2021-10-16 13:15:00,60820.62000000,60854.00000000,60521.00000000,60799.99000000,549.81343000,15M44,60748.9025
54,2021-10-16 13:30:00,60799.99000000,61100.00000000,60785.11000000,61081.01000000,490.57801000,15M43,60941.5275
55,2021-10-16 13:45:00,61081.00000000,61089.11000000,60861.67000000,61017.59000000,451.86869000,15M42,61012.3425
56,2021-10-16 14:00:00,61017.61000000,61270.11000000,60795.22000000,61177.34000000,538.75710000,15M41,61065.07
57,2021-10-16 14:15:00,61177.34000000,61219.97000000,61037.77000000,61090.59000000,403.22302000,15M40,61131.417499999996
58,2021-10-16 14:30:00,61090.60000000,61165.90000000,60983.32000000,61020.00000000,277.60927000,15M39,61064.955
59,2021-10-16 14:45:00,61019.99000000,61025.08000000,60750.00000000,60887.55000000,437.81012000,15M38,60920.655
60,2021-10-16 15:00:00,60887.55000000,61050.00000000,60642.59000000,60790.01000000,570.11044000,15M37,60842.5375
61,2021-10-16 15:15:00,60790.01000000,61061.63000000,60717.42000000,60940.02000000,425.31867000,15M36,60877.270000000004
62,2021-10-16 15:30:00,60940.01000000,61130.00000000,60919.82000000,61119.22000000,327.99648000,15M35,61027.262500000004
63,2021-10-16 15:45:00,61119.21000000,61130.00000000,60890.05000000,60941.04000000,209.90957000,15M34,61020.075
64,2021-10-16 16:00:00,60941.04000000,60960.10000000,60800.04000000,60845.95000000,288.50741000,15M33,60886.7825
65,2021-10-16 16:15:00,60845.95000000,61048.97000000,60610.00000000,60724.16000000,356.01023000,15M32,60807.270000000004
66,2021-10-16 16:30:00,60724.17000000,60799.99000000,60612.63000000,60773.84000000,185.02703000,15M31,60727.6575
67,2021-10-16 16:45:00,60773.83000000,60773.83000000,60515.91000000,60643.17000000,280.84446000,15M30,60676.685000000005
68,2021-10-16 17:00:00,60643.17000000,60705.19000000,60274.22000000,60449.10000000,690.68788000,15M29,60517.92
69,2021-10-16 17:15:00,60449.10000000,60554.93000000,60172.00000000,60178.26000000,574.35248000,15M28,60338.5725
70,2021-10-16 17:30:00,60178.25000000,60523.72000000,60150.00000000,60476.68000000,467.64378000,15M27,60332.1625
71,2021-10-16 17:45:00,60476.67000000,60651.00000000,60471.00000000,60593.01000000,207.07370000,15M26,60547.92
72,2021-10-16 18:00:00,60593.00000000,60684.87000000,60512.26000000,60673.90000000,211.04084000,15M25,60616.0075
73,2021-10-16 18:15:00,60673.89000000,60777.69000000,60628.68000000,60765.95000000,189.02546000,15M24,60711.5525
74,2021-10-16 18:30:00,60765.95000000,60827.99000000,60692.87000000,60738.11000000,176.44836000,15M23,60756.229999999996
75,2021-10-16 18:45:00,60738.12000000,61215.64000000,60705.54000000,61055.65000000,570.21282000,15M22,60928.7375
76,2021-10-16 19:00:00,61055.65000000,61085.81000000,60919.70000000,60922.28000000,214.51155000,15M21,60995.86
77,2021-10-16 19:15:00,60922.27000000,61045.00000000,60904.64000000,60985.00000000,169.72716000,15M20,60964.22749999999
78,2021-10-16 19:30:00,60985.01000000,61080.00000000,60951.78000000,60993.00000000,146.00610000,15M19,61002.4475
79,2021-10-16 19:45:00,60993.01000000,61027.89000000,60808.10000000,60834.34000000,180.35895000,15M18,60915.835
80,2021-10-16 20:00:00,60834.34000000,60918.21000000,60545.95000000,60634.79000000,350.27820000,15M17,60733.322499999995
81,2021-10-16 20:15:00,60634.79000000,60686.73000000,60554.75000000,60679.99000000,184.18968000,15M16,60639.065
82,2021-10-16 20:30:00,60680.00000000,60928.55000000,60617.86000000,60928.54000000,197.82176000,15M15,60788.7375
83,2021-10-16 20:45:00,60928.54000000,61065.77000000,60892.81000000,61029.00000000,249.27487000,15M14,60979.03
84,2021-10-16 21:00:00,61027.39000000,61300.00000000,60960.00000000,61120.09000000,324.83235000,15M13,61101.869999999995
85,2021-10-16 21:15:00,61119.26000000,61137.16000000,60880.00000000,60914.98000000,295.00200000,15M12,61012.850000000006
86,2021-10-16 21:30:00,60914.98000000,60968.52000000,60825.44000000,60865.02000000,121.31579000,15M11,60893.49
87,2021-10-16 21:45:00,60865.02000000,60874.17000000,60668.19000000,60670.18000000,166.19865000,15M10,60769.39
88,2021-10-16 22:00:00,60670.18000000,60861.10000000,60500.00000000,60592.58000000,234.36190000,15M9,60655.965000000004
89,2021-10-16 22:15:00,60592.59000000,60671.88000000,60545.00000000,60582.73000000,120.41040000,15M8,60598.05
90,2021-10-16 22:30:00,60582.73000000,60826.09000000,60582.73000000,60810.17000000,124.20429000,15M7,60700.43
91,2021-10-16 22:45:00,60810.17000000,60938.77000000,60783.22000000,60795.35000000,145.17920000,15M6,60831.877499999995
92,2021-10-16 23:00:00,60795.34000000,60950.00000000,60701.09000000,60924.52000000,126.56129000,15M5,60842.737499999996
93,2021-10-16 23:15:00,60924.52000000,61000.00000000,60868.35000000,60970.38000000,183.75011000,15M4,60940.8125
94,2021-10-16 23:30:00,60970.38000000,61088.60000000,60927.75000000,60976.08000000,250.70638000,15M3,60990.7025
95,2021-10-16 23:45:00,60976.08000000,60976.09000000,60851.76000000,60875.57000000,95.56834000,15M2,60919.875
96,2021-10-17 00:00:00,60875.57000000,61167.95000000,60633.46000000,61068.57000000,518.32558000,15M1,60936.3875
