,Open Time,Open,High,Low,Close,Volume
39,2021-11-01 09:45:00,4328.96000000,4331.17000000,4316.33000000,4316.56000000,3547.98450000
40,2021-11-01 10:00:00,4316.55000000,4329.86000000,4316.33000000,4326.00000000,2816.14910000
41,2021-11-01 10:15:00,4326.00000000,4328.13000000,4313.86000000,4321.98000000,3300.67290000
42,2021-11-01 10:30:00,4321.99000000,4335.00000000,4320.61000000,4324.58000000,2506.48740000
43,2021-11-01 10:45:00,4324.57000000,4330.00000000,4317.65000000,4328.94000000,2584.40170000
44,2021-11-01 11:00:00,4328.94000000,4354.33000000,4327.38000000,4336.76000000,10083.55010000
45,2021-11-01 11:15:00,4336.75000000,4352.00000000,4333.43000000,4351.70000000,5285.53060000
46,2021-11-01 11:30:00,4351.69000000,4353.32000000,4303.48000000,4325.53000000,6831.11670000
47,2021-11-01 11:45:00,4325.52000000,4331.88000000,4308.20000000,4315.00000000,3588.76840000
48,2021-11-01 12:00:00,4315.00000000,4373.30000000,4314.99000000,4363.60000000,14386.48540000
49,2021-11-01 12:15:00,4363.60000000,4368.27000000,4341.18000000,4341.66000000,5579.79030000
50,2021-11-01 12:30:00,4341.67000000,4354.44000000,4335.08000000,4346.95000000,3713.90510000
51,2021-11-01 12:45:00,4346.95000000,4360.00000000,4336.08000000,4345.58000000,4687.99780000
52,2021-11-01 13:00:00,4345.58000000,4351.72000000,4336.00000000,4351.29000000,3163.53740000
53,2021-11-01 13:15:00,4351.29000000,4354.25000000,4340.00000000,4352.59000000,2752.91070000
54,2021-11-01 13:30:00,4352.24000000,4363.18000000,4346.00000000,4357.92000000,3843.52590000
55,2021-11-01 13:45:00,4357.92000000,4377.00000000,4352.16000000,4375.33000000,6298.02780000
56,2021-11-01 14:00:00,4375.51000000,4386.58000000,4345.08000000,4347.71000000,5594.95110000
57,2021-11-01 14:15:00,4347.71000000,4365.57000000,4347.71000000,4359.68000000,3405.22830000
58,2021-11-01 14:30:00,4359.68000000,4361.64000000,4339.09000000,4343.39000000,3490.76710000
59,2021-11-01 14:45:00,4343.38000000,4348.59000000,4308.25000000,4329.78000000,7271.85440000
60,2021-11-01 15:00:00,4329.78000000,4339.41000000,4325.85000000,4334.17000000,2381.12190000
61,2021-11-01 15:15:00,4334.17000000,4351.16000000,4333.40000000,4342.32000000,2506.93160000
62,2021-11-01 15:30:00,4342.31000000,4353.10000000,4342.14000000,4345.28000000,2392.42130000
63,2021-11-01 15:45:00,4345.28000000,4349.98000000,4330.79000000,4349.98000000,2566.01590000
64,2021-11-01 16:00:00,4349.97000000,4354.65000000,4333.51000000,4338.22000000,3479.03440000
65,2021-11-01 16:15:00,4338.22000000,4354.20000000,4336.38000000,4339.50000000,2453.67360000
66,2021-11-01 16:30:00,4339.49000000,4348.42000000,4317.00000000,4323.58000000,3900.18850000
67,2021-11-01 16:45:00,4323.58000000,4324.68000000,4288.32000000,4296.04000000,9310.15070000
68,2021-11-01 17:00:00,4296.04000000,4303.02000000,4269.69000000,4273.50000000,6010.77570000
69,2021-11-01 17:15:00,4273.49000000,4294.09000000,4271.69000000,4280.78000000,3234.83160000
70,2021-11-01 17:30:00,4280.77000000,4294.00000000,4275.32000000,4287.16000000,2894.85150000
71,2021-11-01 17:45:00,4287.17000000,4297.33000000,4280.00000000,4283.72000000,2309.93340000
72,2021-11-01 18:00:00,4283.73000000,4290.47000000,4264.63000000,4290.45000000,3368.06190000
73,2021-11-01 18:15:00,4290.46000000,4290.46000000,4276.14000000,4284.29000000,1923.54200000
74,2021-11-01 18:30:00,4284.68000000,4304.37000000,4277.00000000,4303.51000000,3157.41530000
75,2021-11-01 18:45:00,4303.52000000,4303.85000000,4290.40000000,4295.92000000,2036.56200000
76,2021-11-01 19:00:00,4295.92000000,4338.00000000,4279.36000000,4327.95000000,6767.17100000
77,2021-11-01 19:15:00,4327.94000000,4350.00000000,4325.51000000,4339.01000000,4006.79190000
78,2021-11-01 19:30:00,4339.01000000,4340.43000000,4328.28000000,4329.51000000,2204.08140000
79,2021-11-01 19:45:00,4329.51000000,4366.00000000,4327.59000000,4364.28000000,3672.95720000
80,2021-11-01 20:00:00,4364.28000000,4365.78000000,4337.18000000,4356.84000000,4912.63780000
81,2021-11-01 20:15:00,4356.84000000,4358.87000000,4328.19000000,4328.99000000,2446.86040000
82,2021-11-01 20:30:00,4328.98000000,4330.00000000,4314.12000000,4328.10000000,3382.84170000
83,2021-11-01 20:45:00,4328.11000000,4329.89000000,4300.00000000,4310.18000000,5455.07650000
84,2021-11-01 21:00:00,4310.48000000,4310.99000000,4281.12000000,4289.99000000,4881.11730000
85,2021-11-01 21:15:00,4289.99000000,4301.65000000,4289.38000000,4290.67000000,2477.47360000
86,2021-11-01 21:30:00,4290.67000000,4300.50000000,4278.07000000,4296.82000000,2480.71120000
87,2021-11-01 21:45:00,4296.83000000,4310.00000000,4290.62000000,4295.81000000,2127.11180000
88,2021-11-01 22:00:00,4295.82000000,4314.26000000,4292.24000000,4313.82000000,1828.59910000
89,2021-11-01 22:15:00,4313.82000000,4323.92000000,4306.32000000,4319.10000000,1362.74990000
90,2021-11-01 22:30:00,4318.92000000,4338.00000000,4316.20000000,4335.93000000,2378.98150000
91,2021-11-01 22:45:00,4335.94000000,4336.90000000,4303.52000000,4305.93000000,2297.48080000
92,2021-11-01 23:00:00,4305.92000000,4327.00000000,4304.39000000,4323.68000000,2023.79100000
93,2021-11-01 23:15:00,4323.57000000,4329.67000000,4316.68000000,4316.83000000,2276.62710000
94,2021-11-01 23:30:00,4316.83000000,4327.63000000,4308.97000000,4325.38000000,1927.60020000
95,2021-11-01 23:45:00,4325.38000000,4334.54000000,4318.86000000,4319.43000000,1631.47260000
96,2021-11-02 00:00:00,4319.43000000,4344.75000000,4306.82000000,4343.12000000,3146.47300000
97,2021-11-02 00:15:00,4343.11000000,4349.89000000,4335.21000000,4340.70000000,3414.02320000
98,2021-11-02 00:30:00,4340.71000000,4341.14000000,4285.21000000,4285.21000000,6245.59330000
99,2021-11-02 00:45:00,4285.22000000,4311.17000000,4284.43000000,4311.07000000,3292.07540000
100,2021-11-02 01:00:00,4310.93000000,4319.02000000,4297.96000000,4317.05000000,2561.12400000
101,2021-11-02 01:15:00,4317.06000000,4342.19000000,4312.38000000,4329.64000000,4383.18360000
102,2021-11-02 01:30:00,4329.65000000,4331.82000000,4313.44000000,4313.80000000,2501.06280000
103,2021-11-02 01:45:00,4313.79000000,4326.46000000,4308.84000000,4320.92000000,3312.76780000
104,2021-11-02 02:00:00,4320.63000000,4330.34000000,4313.64000000,4314.79000000,1912.16850000
105,2021-11-02 02:15:00,4314.78000000,4325.14000000,4310.12000000,4317.48000000,2351.18920000
106,2021-11-02 02:30:00,4317.48000000,4317.71000000,4305.03000000,4307.55000000,2104.96860000
107,2021-11-02 02:45:00,4307.54000000,4310.49000000,4301.54000000,4307.51000000,1511.21130000
108,2021-11-02 03:00:00,4307.51000000,4313.77000000,4298.51000000,4310.68000000,1825.36260000
109,2021-11-02 03:15:00,4310.69000000,4313.00000000,4302.93000000,4308.34000000,1663.77020000
110,2021-11-02 03:30:00,4308.27000000,4316.43000000,4305.88000000,4314.80000000,1147.70390000
111,2021-11-02 03:45:00,4314.81000000,4322.00000000,4313.79000000,4318.83000000,1363.01650000
112,2021-11-02 04:00:00,4318.82000000,4328.80000000,4315.37000000,4327.35000000,1475.76750000
113,2021-11-02 04:15:00,4327.35000000,4346.98000000,4325.17000000,4339.87000000,3776.94730000
114,2021-11-02 04:30:00,4339.86000000,4363.49000000,4339.86000000,4352.00000000,5824.97820000
115,2021-11-02 04:45:00,4352.00000000,4371.89000000,4344.55000000,4362.69000000,5525.17340000
116,2021-11-02 05:00:00,4362.69000000,4367.25000000,4342.87000000,4343.86000000,3851.95680000
117,2021-11-02 05:15:00,4343.53000000,4349.84000000,4338.64000000,4345.16000000,3082.11450000
118,2021-11-02 05:30:00,4345.16000000,4365.96000000,4345.00000000,4362.45000000,4184.21430000
119,2021-11-02 05:45:00,4362.44000000,4371.04000000,4356.32000000,4365.10000000,3030.02930000
120,2021-11-02 06:00:00,4365.09000000,4373.00000000,4349.24000000,4351.94000000,3171.19360000
121,2021-11-02 06:15:00,4351.94000000,4368.70000000,4349.59000000,4360.48000000,1722.52000000
122,2021-11-02 06:30:00,4360.47000000,4387.81000000,4356.30000000,4367.23000000,7080.94850000
123,2021-11-02 06:45:00,4367.05000000,4376.73000000,4363.22000000,4376.00000000,2008.89930000
124,2021-11-02 07:00:00,4376.00000000,4379.69000000,4358.28000000,4361.57000000,3149.74860000
125,2021-11-02 07:15:00,4361.57000000,4367.90000000,4351.36000000,4355.56000000,2696.87610000
126,2021-11-02 07:30:00,4355.57000000,4360.28000000,4350.90000000,4357.29000000,1664.19780000
127,2021-11-02 07:45:00,4357.28000000,4357.69000000,4337.28000000,4340.81000000,2959.59070000
128,2021-11-02 08:00:00,4340.82000000,4351.14000000,4330.02000000,4342.18000000,4207.21030000
129,2021-11-02 08:15:00,4342.17000000,4354.62000000,4341.32000000,4345.37000000,2623.60320000
130,2021-11-02 08:30:00,4345.37000000,4352.34000000,4344.44000000,4347.69000000,1380.84180000
131,2021-11-02 08:45:00,4347.70000000,4364.75000000,4347.36000000,4350.06000000,2375.10890000
132,2021-11-02 09:00:00,4350.09000000,4350.58000000,4341.13000000,4341.55000000,2126.34710000
133,2021-11-02 09:15:00,4341.54000000,4365.30000000,4340.01000000,4361.63000000,2522.12370000
134,2021-11-02 09:30:00,4361.62000000,4407.00000000,4356.30000000,4396.00000000,14011.99180000
135,2021-11-02 09:45:00,4395.99000000,4438.40000000,4395.49000000,4425.55000000,17644.46780000
136,2021-11-02 10:00:00,4425.54000000,4448.00000000,4423.92000000,4445.08000000,12351.68570000
137,2021-11-02 10:15:00,4445.08000000,4476.17000000,4433.64000000,4470.00000000,17395.17035000
138,2021-11-02 10:30:00,4470.00000000,4477.46000000,4440.00000000,4445.90000000,13619.79820000
139,2021-11-02 10:45:00,4445.74000000,4453.02000000,4436.67000000,4442.72000000,5409.46640000
140,2021-11-02 11:00:00,4442.72000000,4450.94000000,4436.52000000,4450.94000000,4119.32080000
141,2021-11-02 11:15:00,4450.94000000,4452.21000000,4440.76000000,4446.56000000,3632.68370000
142,2021-11-02 11:30:00,4446.55000000,4452.75000000,4439.32000000,4441.44000000,2490.75160000
143,2021-11-02 11:45:00,4441.43000000,4441.72000000,4411.42000000,4413.09000000,6330.29140000
144,2021-11-02 12:00:00,4412.86000000,4446.58000000,4412.86000000,4439.46000000,5574.07170000
145,2021-11-02 12:15:00,4439.45000000,4446.98000000,4408.92000000,4433.96000000,4398.68600000
146,2021-11-02 12:30:00,4433.96000000,4440.84000000,4431.52000000,4435.36000000,2702.11780000
147,2021-11-02 12:45:00,4435.35000000,4447.15000000,4429.05000000,4435.79000000,3482.54520000
148,2021-11-02 13:00:00,4435.79000000,4456.18000000,4435.78000000,4455.52000000,3699.72830000
149,2021-11-02 13:15:00,4455.51000000,4472.00000000,4454.32000000,4463.83000000,4845.05530000
150,2021-11-02 13:30:00,4463.84000000,4470.00000000,4453.46000000,4468.93000000,4449.44920000
151,2021-11-02 13:45:00,4468.93000000,4488.88000000,4459.77000000,4488.38000000,8088.61282000
152,2021-11-02 14:00:00,4488.38000000,4491.75000000,4463.16000000,4465.61000000,18078.89089000
153,2021-11-02 14:15:00,4465.61000000,4480.00000000,4454.49000000,4474.26000000,5579.31510000
154,2021-11-02 14:30:00,4474.26000000,4481.50000000,4468.15000000,4472.66000000,2676.86310000
155,2021-11-02 14:45:00,4472.67000000,4477.24000000,4462.24000000,4467.72000000,2867.48560000
156,2021-11-02 15:00:00,4467.72000000,4495.00000000,4467.47000000,4487.30000000,5713.43620000
157,2021-11-02 15:15:00,4487.29000000,4499.99000000,4484.35000000,4495.78000000,6618.67063000
158,2021-11-02 15:30:00,4495.77000000,4514.56000000,4483.23000000,4507.54000000,15290.87820000
159,2021-11-02 15:45:00,4507.54000000,4519.69000000,4502.35000000,4511.42000000,10147.90300000
160,2021-11-02 16:00:00,4511.43000000,4517.99000000,4487.56000000,4488.30000000,9979.14200000
161,2021-11-02 16:15:00,4487.85000000,4500.00000000,4479.82000000,4496.61000000,6957.44770000
162,2021-11-02 16:30:00,4496.61000000,4500.00000000,4488.20000000,4499.99000000,4427.52270000
163,2021-11-02 16:45:00,4500.00000000,4511.00000000,4497.25000000,4499.66000000,3870.54910000
164,2021-11-02 17:00:00,4499.66000000,4503.18000000,4490.89000000,4496.54000000,3849.84210000
165,2021-11-02 17:15:00,4496.54000000,4499.54000000,4483.42000000,4489.57000000,3731.12810000
166,2021-11-02 17:30:00,4489.56000000,4489.57000000,4476.94000000,4484.20000000,3997.47350000
167,2021-11-02 17:45:00,4484.21000000,4486.01000000,4473.45000000,4475.57000000,2691.05450000
168,2021-11-02 18:00:00,4475.56000000,4485.29000000,4473.54000000,4481.59000000,2466.17050000
169,2021-11-02 18:15:00,4481.73000000,4500.00000000,4476.66000000,4499.38000000,3541.45400000
170,2021-11-02 18:30:00,4499.39000000,4504.98000000,4490.90000000,4492.72000000,3659.15560000
171,2021-11-02 18:45:00,4492.71000000,4504.00000000,4490.90000000,4496.88000000,2908.86580000
172,2021-11-02 19:00:00,4496.88000000,4506.95000000,4491.04000000,4495.61000000,3411.81840000
173,2021-11-02 19:15:00,4495.61000000,4518.44000000,4491.62000000,4516.76000000,3586.89980000
174,2021-11-02 19:30:00,4516.75000000,4519.64000000,4506.05000000,4508.76000000,3837.67040000
175,2021-11-02 19:45:00,4508.77000000,4513.40000000,4500.40000000,4509.00000000,2798.58540000
176,2021-11-02 20:00:00,4508.99000000,4528.51000000,4496.18000000,4527.26000000,7626.16743000
177,2021-11-02 20:15:00,4527.26000000,4528.07000000,4511.47000000,4512.28000000,3379.61940000
178,2021-11-02 20:30:00,4512.29000000,4518.26000000,4489.59000000,4517.31000000,4821.51680000
179,2021-11-02 20:45:00,4517.32000000,4518.53000000,4497.41000000,4499.63000000,4010.04990000
180,2021-11-02 21:00:00,4499.44000000,4500.00000000,4479.46000000,4487.89000000,6882.81260000
181,2021-11-02 21:15:00,4487.90000000,4515.00000000,4483.44000000,4513.63000000,2881.18980000
182,2021-11-02 21:30:00,4513.62000000,4526.57000000,4509.08000000,4513.75000000,2635.62170000
183,2021-11-02 21:45:00,4513.75000000,4528.00000000,4513.74000000,4527.04000000,2263.07830000
184,2021-11-02 22:00:00,4527.04000000,4554.02000000,4516.69000000,4534.29000000,10819.61024000
185,2021-11-02 22:15:00,4534.29000000,4556.00000000,4530.66000000,4555.73000000,4885.79825000
186,2021-11-02 22:30:00,4555.72000000,4556.75000000,4543.51000000,4547.22000000,3754.05780000
187,2021-11-02 22:45:00,4547.23000000,4551.46000000,4535.08000000,4544.33000000,3086.57670000
188,2021-11-02 23:00:00,4544.33000000,4564.99000000,4541.62000000,4563.18000000,6489.74580000
189,2021-11-02 23:15:00,4563.18000000,4576.24000000,4550.04000000,4559.97000000,8498.29197000
190,2021-11-02 23:30:00,4559.73000000,4597.12000000,4559.00000000,4591.87000000,9457.43158000
191,2021-11-02 23:45:00,4591.86000000,4599.60000000,4579.69000000,4589.89000000,6583.02355000
192,2021-11-03 00:00:00,4589.68000000,4599.93000000,4571.67000000,4578.13000000,8506.35660000
193,2021-11-03 00:15:00,4578.14000000,4586.74000000,4553.30000000,4556.87000000,6334.93580000
194,2021-11-03 00:30:00,4556.87000000,4580.35000000,4556.83000000,4576.38000000,4768.91980000
195,2021-11-03 00:45:00,4576.38000000,4636.99000000,4575.49000000,4632.35000000,15069.29787000
196,2021-11-03 01:00:00,4632.40000000,4639.98000000,4621.41000000,4634.98000000,6633.88740000
197,2021-11-03 01:15:00,4634.98000000,4635.00000000,4611.01000000,4616.48000000,6688.33210000
198,2021-11-03 01:30:00,4616.47000000,4621.08000000,4603.09000000,4604.00000000,5092.84000000
199,2021-11-03 01:45:00,4604.00000000,4615.39000000,4598.00000000,4610.98000000,4313.21200000
200,2021-11-03 02:00:00,4610.97000000,4611.56000000,4575.43000000,4583.46000000,5753.98610000
201,2021-11-03 02:15:00,4583.46000000,4588.16000000,4575.72000000,4580.89000000,3359.65350000
202,2021-11-03 02:30:00,4580.89000000,4593.03000000,4579.71000000,4590.06000000,2465.46860000
203,2021-11-03 02:45:00,4590.05000000,4600.00000000,4583.54000000,4598.73000000,3301.54340000
204,2021-11-03 03:00:00,4598.74000000,4599.05000000,4581.96000000,4584.46000000,3184.05230000
205,2021-11-03 03:15:00,4584.47000000,4590.00000000,4575.69000000,4588.53000000,2831.33610000
206,2021-11-03 03:30:00,4588.52000000,4598.77000000,4578.31000000,4583.54000000,3283.98610000
207,2021-11-03 03:45:00,4583.53000000,4590.03000000,4575.46000000,4588.75000000,2770.42400000
208,2021-11-03 04:00:00,4588.75000000,4590.83000000,4576.39000000,4576.43000000,3055.94300000
209,2021-11-03 04:15:00,4576.43000000,4580.45000000,4561.74000000,4569.69000000,3362.89390000
210,2021-11-03 04:30:00,4569.69000000,4573.89000000,4548.55000000,4552.28000000,4431.50870000
211,2021-11-03 04:45:00,4552.29000000,4557.16000000,4533.16000000,4537.51000000,6296.32570000
212,2021-11-03 05:00:00,4537.56000000,4567.55000000,4535.36000000,4559.98000000,5617.33350000
213,2021-11-03 05:15:00,4559.99000000,4566.97000000,4508.16000000,4555.16000000,7391.58640000
214,2021-11-03 05:30:00,4555.43000000,4569.99000000,4554.41000000,4567.80000000,2687.12050000
215,2021-11-03 05:45:00,4567.80000000,4573.28000000,4558.62000000,4559.36000000,2021.91090000
216,2021-11-03 06:00:00,4559.36000000,4566.88000000,4548.18000000,4555.76000000,3677.81250000
217,2021-11-03 06:15:00,4555.76000000,4563.59000000,4554.40000000,4557.56000000,2006.99920000
218,2021-11-03 06:30:00,4557.55000000,4570.00000000,4556.02000000,4566.92000000,1950.45070000
219,2021-11-03 06:45:00,4566.92000000,4568.59000000,4555.00000000,4555.34000000,1945.01160000
220,2021-11-03 07:00:00,4555.34000000,4568.72000000,4550.96000000,4565.22000000,2250.07350000
221,2021-11-03 07:15:00,4565.22000000,4594.31000000,4560.70000000,4587.98000000,4181.67890000
222,2021-11-03 07:30:00,4587.98000000,4587.99000000,4573.75000000,4574.34000000,2223.59360000
223,2021-11-03 07:45:00,4574.34000000,4615.84000000,4574.33000000,4610.62000000,7648.40160000
224,2021-11-03 08:00:00,4610.62000000,4611.41000000,4594.13000000,4597.68000000,4184.29450000
225,2021-11-03 08:15:00,4597.68000000,4598.12000000,4578.57000000,4584.18000000,3737.41820000
226,2021-11-03 08:30:00,4584.17000000,4591.34000000,4576.70000000,4590.13000000,2434.50720000
227,2021-11-03 08:45:00,4590.13000000,4592.77000000,4576.84000000,4581.38000000,2545.43020000
228,2021-11-03 09:00:00,4581.39000000,4586.90000000,4572.90000000,4585.16000000,2310.52860000
229,2021-11-03 09:15:00,4585.15000000,4620.45000000,4582.54000000,4607.23000000,4751.22360000
230,2021-11-03 09:30:00,4607.24000000,4611.18000000,4597.08000000,4598.60000000,2709.18410000
231,2021-11-03 09:45:00,4598.60000000,4603.79000000,4589.11000000,4594.49000000,3746.51390000
232,2021-11-03 10:00:00,4594.48000000,4607.14000000,4590.18000000,4604.75000000,2561.23950000
233,2021-11-03 10:15:00,4604.75000000,4607.68000000,4596.67000000,4598.35000000,2811.36730000
234,2021-11-03 10:30:00,4598.36000000,4600.00000000,4574.12000000,4579.73000000,4861.19230000
235,2021-11-03 10:45:00,4579.73000000,4582.88000000,4572.99000000,4575.91000000,3079.03480000
236,2021-11-03 11:00:00,4575.91000000,4581.90000000,4550.77000000,4551.74000000,4784.44720000
237,2021-11-03 11:15:00,4551.73000000,4570.00000000,4550.49000000,4560.46000000,4104.86600000
238,2021-11-03 11:30:00,4560.47000000,4579.38000000,4560.46000000,4573.24000000,2256.24080000
239,2021-11-03 11:45:00,4573.25000000,4582.50000000,4570.53000000,4577.27000000,2166.94970000
240,2021-11-03 12:00:00,4577.22000000,4579.70000000,4553.25000000,4553.45000000,3983.43220000
241,2021-11-03 12:15:00,4553.46000000,4564.63000000,4540.00000000,4540.01000000,4603.76110000
242,2021-11-03 12:30:00,4540.01000000,4552.59000000,4517.00000000,4528.66000000,7574.42650000
243,2021-11-03 12:45:00,4528.65000000,4530.83000000,4496.13000000,4522.49000000,10223.69430000
244,2021-11-03 13:00:00,4522.48000000,4553.82000000,4511.48000000,4539.37000000,6521.60970000
245,2021-11-03 13:15:00,4539.36000000,4544.42000000,4517.55000000,4526.67000000,4127.55270000
246,2021-11-03 13:30:00,4526.67000000,4534.35000000,4488.99000000,4495.10000000,7854.69790000
247,2021-11-03 13:45:00,4495.10000000,4506.28000000,4476.41000000,4482.22000000,10880.43180000
248,2021-11-03 14:00:00,4482.76000000,4496.09000000,4455.00000000,4494.11000000,10828.62270000
249,2021-11-03 14:15:00,4494.10000000,4508.95000000,4489.11000000,4500.77000000,5825.92200000
250,2021-11-03 14:30:00,4500.76000000,4503.37000000,4489.11000000,4498.65000000,3002.97230000
251,2021-11-03 14:45:00,4498.65000000,4520.08000000,4494.11000000,4511.62000000,4267.66340000
252,2021-11-03 15:00:00,4511.61000000,4512.43000000,4495.87000000,4509.76000000,2733.31920000
253,2021-11-03 15:15:00,4509.75000000,4534.95000000,4500.16000000,4530.24000000,4388.67830000
254,2021-11-03 15:30:00,4530.25000000,4536.55000000,4516.66000000,4529.44000000,4190.23360000
255,2021-11-03 15:45:00,4529.43000000,4547.45000000,4522.66000000,4545.68000000,3949.42480000
256,2021-11-03 16:00:00,4545.67000000,4562.00000000,4539.01000000,4561.92000000,5568.62560000
257,2021-11-03 16:15:00,4561.92000000,4561.92000000,4544.45000000,4545.35000000,2989.55830000
258,2021-11-03 16:30:00,4545.35000000,4550.00000000,4523.29000000,4529.64000000,4131.58690000
259,2021-11-03 16:45:00,4529.64000000,4532.20000000,4508.37000000,4523.03000000,3937.29610000
260,2021-11-03 17:00:00,4523.03000000,4533.33000000,4517.67000000,4528.20000000,2025.60850000
261,2021-11-03 17:15:00,4528.19000000,4562.28000000,4528.19000000,4556.43000000,4957.83720000
262,2021-11-03 17:30:00,4556.43000000,4561.93000000,4546.77000000,4551.09000000,2432.44090000
263,2021-11-03 17:45:00,4551.09000000,4554.90000000,4535.71000000,4549.26000000,2193.99890000
264,2021-11-03 18:00:00,4549.25000000,4588.88000000,4500.00000000,4585.00000000,20269.78050000
265,2021-11-03 18:15:00,4585.00000000,4599.00000000,4574.44000000,4576.02000000,7345.71720000
266,2021-11-03 18:30:00,4576.02000000,4623.90000000,4575.26000000,4622.00000000,8272.43830000
267,2021-11-03 18:45:00,4621.99000000,4659.98000000,4615.27000000,4653.36000000,17782.11359000
268,2021-11-03 19:00:00,4653.36000000,4665.87000000,4635.58000000,4638.63000000,9638.01039000
269,2021-11-03 19:15:00,4638.64000000,4639.04000000,4615.00000000,4624.39000000,7616.68920000
270,2021-11-03 19:30:00,4624.39000000,4632.03000000,4618.20000000,4629.99000000,3109.60100000
271,2021-11-03 19:45:00,4629.99000000,4637.00000000,4623.00000000,4623.46000000,3278.32970000
272,2021-11-03 20:00:00,4623.47000000,4634.99000000,4618.18000000,4632.99000000,3925.39190000
273,2021-11-03 20:15:00,4632.99000000,4635.00000000,4620.30000000,4622.36000000,2959.94590000
274,2021-11-03 20:30:00,4622.36000000,4623.32000000,4601.79000000,4611.53000000,4483.35810000
275,2021-11-03 20:45:00,4611.53000000,4622.31000000,4611.53000000,4613.00000000,2574.20360000
276,2021-11-03 21:00:00,4613.00000000,4624.91000000,4608.41000000,4623.15000000,3109.73320000
277,2021-11-03 21:15:00,4623.13000000,4628.01000000,4607.01000000,4609.97000000,3520.90420000
278,2021-11-03 21:30:00,4609.96000000,4619.99000000,4603.08000000,4615.66000000,3616.10850000
